"line_value","X","Y","distance_to_grid"
1,111.7069206,2.3409529,223757.384493969
1,112.0569206,2.3409529,257965.736499354
1,112.0669206,2.3409529,258962.571926104
1,112.4069206,2.3409529,293345.152276395
1,112.4169206,2.3409529,294369.038609965
1,117.4969206,2.3409529,20415.1788287405
1,117.5069206,2.3409529,20355.4220785917
1,98.7169206,2.3309529,362.756011172632
1,98.7269206,2.3309529,606.296233493336
1,99.1269206,2.3309529,205.517259869973
1,99.1369206,2.3309529,371.065273653675
1,99.7269206,2.3309529,457.01558454521
1,100.1069206,2.3309529,32911.9158500343
1,102.1069206,2.3309529,94713.1606652404
1,102.1169206,2.3309529,95359.607774809
1,102.1269206,2.3309529,96014.5648550221
1,102.2169206,2.3309529,102264.451194427
1,102.4969206,2.3309529,124871.012292389
1,102.6469206,2.3309529,138347.62382012
1,102.6569206,2.3309529,139270.637208041
1,102.9769206,2.3309529,170000.757008124
1,102.9869206,2.3309529,170991.253275807
1,103.0169206,2.3309529,169582.18552933
1,103.0269206,2.3309529,168938.870937872
1,103.8269206,2.3309529,130002.524801512
1,111.6669206,2.3309529,219371.936615144
1,111.6769206,2.3309529,220324.761026576
1,111.6869206,2.3309529,221279.064469194
1,111.6969206,2.3309529,222234.82788955
1,111.7069206,2.3309529,223192.032531658
1,111.7169206,2.3309529,224150.659931871
1,111.7269206,2.3309529,225110.691913837
1,111.7369206,2.3309529,226072.110583543
1,111.9569206,2.3309529,247541.205734778
1,111.9669206,2.3309529,248530.161325607
1,111.9769206,2.3309529,249520.147370574
1,111.9869206,2.3309529,250511.151653
1,111.9969206,2.3309529,251503.1621363
1,112.0069206,2.3309529,252496.166960911
1,112.0169206,2.3309529,253490.154441311
1,112.0269206,2.3309529,254485.113063076
1,112.0369206,2.3309529,255481.031479982
1,112.0469206,2.3309529,256477.898511181
1,112.0569206,2.3309529,257475.70313841
1,112.3969206,2.3309529,291889.752509011
1,112.4069206,2.3309529,292914.515696319
1,117.5069206,2.3309529,19243.8863216469
1,98.7269206,2.3209529,50.2222112429502
1,99.1169206,2.3209529,221.421830698061
1,99.1269206,2.3209529,535.608723861447
1,99.5569206,2.3209529,603.3514576561
1,99.5669206,2.3209529,294.168379673035
1,99.5769206,2.3209529,6.20797405746245
1,99.5869206,2.3209529,173.010114940092
1,99.7269206,2.3209529,210.823165284352
1,100.1069206,2.3209529,31876.9939594473
1,102.1269206,2.3209529,95121.7373150226
1,102.1369206,2.3209529,95791.2181426068
1,102.2169206,2.3209529,101426.693430982
1,102.3169206,2.3209529,109082.241316526
1,102.3269206,2.3209529,109880.279880342
1,102.4969206,2.3209529,124185.984220201
1,102.5069206,2.3209529,125065.412044325
1,102.6069206,2.3209529,134049.198206807
1,102.6169206,2.3209529,134965.013898562
1,102.6269206,2.3209529,135883.745556264
1,102.6369206,2.3209529,136805.3344324
1,102.6469206,2.3209529,137729.723171554
1,102.9869206,2.3209529,170491.890830677
1,103.0269206,2.3209529,168031.7871425
1,103.0369206,2.3209529,167389.889985038
1,103.8269206,2.3209529,128906.295048228
1,111.6469206,2.3209529,216894.728145429
1,111.6569206,2.3209529,217847.053563655
1,111.6969206,2.3209529,221671.16305616
1,111.7069206,2.3209529,222630.797001835
1,111.7269206,2.3209529,224554.263410641
1,111.7369206,2.3209529,225518.060064132
1,111.7469206,2.3209529,226483.208942711
1,111.7569206,2.3209529,227449.692832453
1,111.7669206,2.3209529,228417.494787162
1,111.9369206,2.3209529,245056.577770378
1,111.9469206,2.3209529,246045.48603376
1,112.0569206,2.3209529,256989.544512408
1,112.0669206,2.3209529,257990.163955175
1,112.3969206,2.3209529,291461.198986776
1,117.5069206,2.3209529,18132.4014852568
1,98.7269206,2.3109529,501.219460954586
1,98.7369206,2.3109529,462.253953551663
1,99.1069206,2.3109529,209.854211696494
1,99.1169206,2.3109529,555.896931004891
1,99.5469206,2.3109529,147.72917226344
1,99.5569206,2.3109529,476.289409522378
1,99.5869206,2.3109529,314.165926239946
1,99.5969206,2.3109529,507.009501350964
1,99.7269206,2.3109529,295.531785161086
1,99.7369206,2.3109529,713.293433723432
1,100.1069206,2.3109529,30847.4334445709
1,100.1169206,2.3109529,31287.7986617
1,102.1369206,2.3109529,94909.3216544263
1,102.2169206,2.3109529,100594.249744299
1,102.3069206,2.3109529,107510.477790793
1,102.3269206,2.3109529,109112.401784941
1,102.3369206,2.3109529,109921.461876023
1,102.3469206,2.3109529,110735.763182457
1,102.4769206,2.3109529,121749.866635716
1,102.4869206,2.3109529,122626.629314813
1,102.4969206,2.3109529,123507.167068391
1,102.5069206,2.3109529,124391.399727825
1,102.5169206,2.3109529,125279.249056131
1,102.5269206,2.3109529,126170.638702966
1,102.5669206,2.3109529,129770.137032317
1,102.5769206,2.3109529,130678.145977186
1,102.5869206,2.3109529,131589.274317698
1,102.5969206,2.3109529,132503.457704498
1,102.6069206,2.3109529,133420.633339059
1,102.9869206,2.3109529,169756.97165199
1,103.0369206,2.3109529,166481.789007886
1,103.8269206,2.3109529,127810.336874228
1,103.8369206,2.3109529,127626.475174235
1,111.6369206,2.3109529,215369.497737824
1,111.6469206,2.3109529,216322.833682347
1,111.7669206,2.3109529,227874.588753025
1,111.7769206,2.3109529,228845.997023352
1,111.7869206,2.3109529,229818.673831005
1,111.8669206,2.3109529,237643.882208778
1,111.8769206,2.3109529,238627.283102069
1,111.9269206,2.3109529,243560.798752671
1,111.9369206,2.3109529,244550.710853327
1,111.9469206,2.3109529,245541.662456798
1,112.0669206,2.3109529,257509.782097878
1,112.0769206,2.3109529,258513.171872262
1,112.0869206,2.3109529,259517.441648833
1,112.0969206,2.3109529,260522.581250788
1,112.3869206,2.3109529,290009.106755759
1,117.5069206,2.3109529,17020.9775448961
1,98.7369206,2.3009529,92.3123244543166
1,99.0969206,2.3009529,186.844867755241
1,99.1069206,2.3009529,633.582516285181
1,99.4769206,2.3009529,325.185935253722
1,99.5369206,2.3009529,545.240931936231
1,99.5469206,2.3009529,550.329471222743
1,99.5969206,2.3009529,306.622964766729
1,99.6069206,2.3009529,675.255994177346
1,99.6469206,2.3009529,484.909495206927
1,99.7169206,2.3009529,24.7175484194404
1,99.7269206,2.3009529,379.139537637702
1,99.7369206,2.3009529,33.3841025370043
1,100.1069206,2.3009529,29823.7895579939
1,102.1369206,2.3009529,94032.3029717649
1,102.1469206,2.3009529,94722.5322485769
1,102.2169206,2.3009529,99767.253154154
1,102.2969206,2.3009529,105938.712389864
1,102.3469206,2.3009529,109985.110685603
1,102.3569206,2.3009529,110810.094776497
1,102.4469206,2.3009529,118445.753398868
1,102.4569206,2.3009529,119315.750326556
1,102.4669206,2.3009529,120189.72492815
1,102.4769206,2.3009529,121067.591060381
1,102.5069206,2.3009529,123723.708451252
1,102.5169206,2.3009529,124616.320592003
1,102.5269206,2.3009529,125512.424115514
1,102.5369206,2.3009529,126411.944773086
1,102.5469206,2.3009529,127314.810135205
1,102.5569206,2.3009529,128220.949546842
1,102.5669206,2.3009529,129130.294083519
1,102.9869206,2.3009529,168868.941158505
1,103.0369206,2.3009529,165576.174478541
1,103.8269206,2.3009529,126714.6573262
1,103.8369206,2.3009529,126529.202394138
1,111.6269206,2.3009529,213844.933483436
1,111.6369206,2.3009529,214799.291251865
1,111.7869206,2.3009529,229284.488220277
1,111.8769206,2.3009529,238112.911835669
1,111.8869206,2.3009529,239099.555500814
1,111.8969206,2.3009529,240087.289223766
1,111.9169206,2.3009529,242065.973453373
1,111.9269206,2.3009529,243056.897772688
1,111.9369206,2.3009529,244048.859768043
1,112.0969206,2.3009529,260051.648120956
1,112.1069206,2.3009529,261059.468335254
1,112.3769206,2.3009529,288558.257629574
1,112.3869206,2.3009529,289586.298191208
1,117.5069206,2.3009529,15909.6272628998
1,98.7369206,2.2909529,644.476573411701
1,98.7469206,2.2909529,355.795438340242
1,99.0869206,2.2909529,508.223400103295
1,99.0969206,2.2909529,314.276105785731
1,99.4769206,2.2909529,451.800879895037
1,99.4869206,2.2909529,62.355646556177
1,99.5369206,2.2909529,339.544919820902
1,99.6069206,2.2909529,200.716049425379
1,99.6269206,2.2909529,202.102608546381
1,99.6369206,2.2909529,26.006580212268
1,99.6469206,2.2909529,564.75662155869
1,99.6569206,2.2909529,282.671005545116
1,99.6669206,2.2909529,145.286689714659
1,99.6769206,2.2909529,18.8687774829943
1,99.6869206,2.2909529,124.636301049329
1,99.6969206,2.2909529,254.052878910219
1,99.7069206,2.2909529,228.465563276296
1,99.7369206,2.2909529,665.772575325767
1,99.7469206,2.2909529,335.738072483701
1,100.0969206,2.2909529,28367.9074243468
1,102.1469206,2.2909529,93856.9465027576
1,102.2169206,2.2909529,98945.8402423396
1,102.2269206,2.2909529,99701.1723193282
1,102.2869206,2.2909529,104366.945303978
1,102.2969206,2.2909529,105165.551940054
1,102.3569206,2.2909529,110071.187498588
1,102.3669206,2.2909529,110906.672215948
1,102.3769206,2.2909529,111746.961958374
1,102.3869206,2.2909529,112591.949144134
1,102.3969206,2.2909529,113441.528804292
1,102.4069206,2.2909529,114295.598528813
1,102.4169206,2.2909529,115154.058412552
1,102.4269206,2.2909529,116016.811001308
1,102.4369206,2.2909529,116883.761238029
1,102.4469206,2.2909529,117754.816409266
1,102.5069206,2.2909529,123062.441101522
1,102.5469206,2.2909529,126672.313316736
1,102.9869206,2.2909529,167983.576014958
1,103.0369206,2.2909529,164673.087419438
1,103.6569206,2.2909529,130217.530046076
1,103.8169206,2.2909529,125815.879506008
1,103.8269206,2.2909529,125619.26369486
1,111.6269206,2.2909529,213276.440953829
1,111.8969206,2.2909529,239581.223424718
1,111.9069206,2.2909529,240572.119804364
1,111.9169206,2.2909529,241564.064793898
1,111.9269206,2.2909529,242557.045528315
1,112.1069206,2.2909529,260594.254059697
1,112.1169206,2.2909529,261604.711502785
1,112.3669206,2.2909529,287108.670594521
1,112.3769206,2.2909529,288137.602525341
1,117.5069206,2.2909529,14798.3672344008
1,98.7469206,2.2809529,33.9795034269948
1,99.0769206,2.2809529,264.297865494631
1,99.0869206,2.2809529,307.715771284362
1,99.4969206,2.2809529,384.502236294823
1,99.5069206,2.2809529,159.587692267037
1,99.5169206,2.2809529,93.1364851776506
1,99.5269206,2.2809529,12.0965676371196
1,99.5369206,2.2809529,326.934632921485
1,99.6069206,2.2809529,390.216867992609
1,99.6169206,2.2809529,338.552524656066
1,99.6269206,2.2809529,642.779830320063
1,99.7469206,2.2809529,291.331349038693
1,99.7569206,2.2809529,618.310281920421
1,100.0869206,2.2809529,26925.077112634
1,100.0969206,2.2809529,27341.872846076
1,102.1469206,2.2809529,92996.5993841988
1,102.1569206,2.2809529,93707.6475665072
1,102.1669206,2.2809529,94426.4204755002
1,102.1769206,2.2809529,95152.7430562119
1,102.1869206,2.2809529,95886.4437465539
1,102.2069206,2.2809529,97375.3106727818
1,102.2169206,2.2809529,98130.1512259673
1,102.2269206,2.2809529,98891.7184932828
1,102.2769206,2.2809529,102795.176733542
1,102.3569206,2.2809529,109338.594568016
1,102.4169206,2.2809529,114454.03590076
1,102.4969206,2.2809529,121509.017307575
1,102.5069206,2.2809529,122407.701788137
1,102.9869206,2.2809529,167100.918587515
1,103.0369206,2.2809529,163772.569642086
1,103.6269206,2.2809529,130247.450432059
1,103.6369206,2.2809529,129876.948121626
1,103.6469206,2.2809529,129514.923864431
1,103.6569206,2.2809529,129161.448949442
1,103.6669206,2.2809529,128816.59375531
1,103.7969206,2.2809529,125147.865202938
1,103.8069206,2.2809529,124930.423314568
1,111.4369206,2.2809529,194790.289628026
1,111.6169206,2.2809529,211754.297884795
1,111.6269206,2.2809529,212712.240224394
1,111.9069206,2.2809529,240072.230354295
1,111.9169206,2.2809529,241066.23824178
1,112.1169206,2.2809529,261145.20713183
1,112.1269206,2.2809529,262158.258639297
1,112.3669206,2.2809529,286690.192640693
1,117.5069206,2.2809529,13687.2194423557
1,98.7569206,2.2709529,226.829753153499
1,98.7669206,2.2709529,17.0820426650432
1,98.7769206,2.2709529,575.966539700088
1,99.0469206,2.2709529,571.084617627155
1,99.0569206,2.2709529,108.773098445478
1,99.0669206,2.2709529,280.098361879088
1,99.7569206,2.2709529,12.439015531056
1,100.0869206,2.2709529,25889.6182390957
1,102.1469206,2.2709529,92141.6376357278
1,102.1569206,2.2709529,92859.2372153055
1,102.1669206,2.2709529,93584.5310812364
1,102.1869206,2.2709529,95057.4953123811
1,102.1969206,2.2709529,95804.8216476374
1,102.2069206,2.2709529,96559.1541919239
1,102.2269206,2.2709529,98088.1898458921
1,102.3469206,2.2709529,107770.621971937
1,102.3569206,2.2709529,108612.443756025
1,102.4969206,2.2709529,120856.086426776
1,102.9869206,2.2709529,166221.012011265
1,103.0369206,2.2709529,162874.6637624
1,103.6169206,2.2709529,129583.160137817
1,103.6269206,2.2709529,129201.190336119
1,103.6769206,2.2709529,127419.648713053
1,103.6869206,2.2709529,127089.505478477
1,103.6969206,2.2709529,126768.247138831
1,103.7869206,2.2709529,124287.482031272
1,103.7969206,2.2709529,124058.574159518
1,111.4269206,2.2709529,193250.260145449
1,111.4369206,2.2709529,194178.63546054
1,111.4469206,2.2709529,195108.924156617
1,111.4569206,2.2709529,196041.098994519
1,111.4669206,2.2709529,196975.133196008
1,111.5869206,2.2709529,208319.420584908
1,111.5969206,2.2709529,209275.384853908
1,111.6069206,2.2709529,210232.877570782
1,111.6169206,2.2709529,211191.877946662
1,111.8969206,2.2709529,238581.413339349
1,111.9069206,2.2709529,239576.456860014
1,112.1269206,2.2709529,261704.454642202
1,112.1369206,2.2709529,262720.057278642
1,112.3569206,2.2709529,285244.088251566
1,117.5069206,2.2709529,12576.2136361247
1,98.7569206,2.2609529,540.976570158087
1,98.7669206,2.2609529,212.67797260911
1,98.7769206,2.2609529,332.945739821026
1,98.7869206,2.2609529,301.792760694843
1,98.8169206,2.2609529,428.401325525436
1,98.8269206,2.2609529,156.944836397532
1,98.8369206,2.2609529,109.922582680899
1,98.8469206,2.2609529,200.529146744299
1,98.8569206,2.2609529,100.615844822273
1,98.8669206,2.2609529,400.295824369099
1,99.0269206,2.2609529,423.24577758752
1,99.0369206,2.2609529,10.9999069130279
1,99.0469206,2.2609529,421.404405141786
1,99.7569206,2.2609529,432.284641325416
1,100.0769206,2.2609529,24452.1692482458
1,100.0869206,2.2609529,24860.767402387
1,102.1469206,2.2609529,91292.2125612443
1,102.1569206,2.2609529,92016.4412278369
1,102.1669206,2.2609529,92748.3305784769
1,102.2069206,2.2609529,95748.9538842502
1,102.2269206,2.2609529,97290.7331862384
1,102.3369206,2.2609529,106202.759352278
1,102.3469206,2.2609529,107045.379288839
1,102.4969206,2.2609529,120209.894103801
1,102.9869206,2.2609529,165343.900203629
1,102.9969206,2.2609529,164661.498198183
1,103.0369206,2.2609529,161979.413216245
1,103.6169206,2.2609529,128541.114184985
1,103.6969206,2.2609529,125702.85176074
1,103.7069206,2.2609529,125387.890632007
1,103.7169206,2.2609529,125082.012548269
1,103.7269206,2.2609529,124785.284303591
1,103.7369206,2.2609529,124497.771321235
1,103.7469206,2.2609529,124219.537588927
1,103.7569206,2.2609529,123950.645594473
1,103.7669206,2.2609529,123691.156261861
1,103.7769206,2.2609529,123441.12888797
1,103.7869206,2.2609529,123200.62108005
1,111.4069206,2.2609529,190783.298235171
1,111.4169206,2.2609529,191710.739472197
1,111.4269206,2.2609529,192640.12764832
1,111.4769206,2.2609529,197315.307706698
1,111.5269206,2.2609529,202035.152204395
1,111.5369206,2.2609529,202984.207178303
1,111.5469206,2.2609529,203934.902380932
1,111.5569206,2.2609529,204887.214979832
1,111.5669206,2.2609529,205841.122526589
1,111.5769206,2.2609529,206796.602949738
1,111.5869206,2.2609529,207753.63454779
1,111.8969206,2.2609529,238087.720795203
1,112.1369206,2.2609529,262271.94355425
1,112.1469206,2.2609529,263290.054622794
1,112.3469206,2.2609529,283799.309455712
1,112.3569206,2.2609529,284831.541576998
1,117.5069206,2.2609529,11465.3910914077
1,98.6669206,2.2509529,617.028998674676
1,98.6769206,2.2509529,40.935018490059
1,98.6869206,2.2509529,262.274390677103
1,98.6969206,2.2509529,234.185319401342
1,98.7069206,2.2509529,505.234977028661
1,98.7169206,2.2509529,235.231322205177
1,98.7269206,2.2509529,387.826556126799
1,98.7369206,2.2509529,401.815059960963
1,98.7469206,2.2509529,247.782512452233
1,98.7569206,2.2509529,389.710313128132
1,98.7869206,2.2509529,621.892943851863
1,98.7969206,2.2509529,206.049762699095
1,98.8069206,2.2509529,386.682441692487
1,98.8769206,2.2509529,368.678300556081
1,98.8869206,2.2509529,66.4924067357873
1,98.8969206,2.2509529,233.408770139643
1,98.9069206,2.2509529,590.1939981192
1,99.0169206,2.2509529,134.613000987022
1,99.0269206,2.2509529,573.937455082388
1,99.7669206,2.2509529,338.197520727715
1,100.0769206,2.2509529,23412.9608981152
1,102.1669206,2.2509529,91917.9742271049
1,102.2069206,2.2509529,94944.8622286983
1,102.2269206,2.2509529,96499.4990482901
1,102.2969206,2.2509529,102135.454056758
1,102.3069206,2.2509529,102963.387772607
1,102.3169206,2.2509529,103796.615889641
1,102.3269206,2.2509529,104635.011926995
1,102.4969206,2.2509529,119570.549589793
1,102.5069206,2.2509529,120483.711015792
1,102.5169206,2.2509529,121400.176742985
1,102.9969206,2.2509529,163783.579356702
1,103.0369206,2.2509529,161086.862275188
1,103.6069206,2.2509529,127896.962611711
1,111.3869206,2.2509529,188316.797786449
1,111.3969206,2.2509529,189243.278154416
1,111.4069206,2.2509529,190171.740138388
1,111.4869206,2.2509529,197667.410876592
1,111.4969206,2.2509529,198612.465735941
1,111.5069206,2.2509529,199559.234793087
1,111.5169206,2.2509529,200507.6937654
1,111.5269206,2.2509529,201457.818784606
1,111.8469206,2.2509529,232617.702258181
1,111.8569206,2.2509529,233611.722366635
1,111.8669206,2.2509529,234606.795878387
1,111.8769206,2.2509529,235602.909446206
1,111.8869206,2.2509529,236600.04993379
1,112.1469206,2.2509529,262847.620510318
1,112.1569206,2.2509529,263868.197561843
1,112.3469206,2.2509529,283389.013927049
1,117.5069206,2.2509529,10354.810787052
1,98.6669206,2.2409529,211.030121299812
1,98.9069206,2.2409529,417.99199614431
1,98.9169206,2.2409529,49.7704236299227
1,98.9269206,2.2409529,519.301254352926
1,99.0069206,2.2409529,240.900245570562
1,99.7669206,2.2409529,34.9747635166562
1,100.0769206,2.2409529,22380.7453790611
1,102.1669206,2.2409529,91093.6218428921
1,102.1769206,2.2409529,91846.322809172
1,102.1869206,2.2409529,92606.2422540919
1,102.1969206,2.2409529,93373.203934647
1,102.2269206,2.2409529,95714.6417493651
1,102.2869206,2.2409529,100565.689914059
1,102.4969206,2.2409529,118938.163314684
1,102.5069206,2.2409529,119856.148562928
1,102.5169206,2.2409529,120777.382077711
1,102.5269206,2.2409529,121701.790094818
1,102.9969206,2.2409529,162908.518527222
1,103.0369206,2.2409529,160197.056062445
1,103.6069206,2.2409529,126860.560977117
1,111.3869206,2.2409529,187703.778345683
1,111.8269206,2.2409529,230132.832240001
1,111.8369206,2.2409529,231126.856420201
1,111.8469206,2.2409529,232121.945276955
1,112.1569206,2.2409529,263431.431851751
1,112.1669206,2.2409529,264454.43269377
1,112.3369206,2.2409529,281947.857429749
1,117.5069206,2.2409529,9244.56002693457
1,98.9269206,2.2309529,379.06793853672
1,98.9369206,2.2309529,530.32457210215
1,99.0069206,2.2309529,169.068905280407
1,99.7669206,2.2309529,1.91773452242758
1,100.0769206,2.2309529,21356.5366588766
1,102.1669206,2.2309529,90275.4379021112
1,102.1769206,2.2309529,91034.9087767233
1,102.1869206,2.2309529,91801.5499685514
1,102.1969206,2.2309529,92575.1833394827
1,102.2069206,2.2309529,93355.6350581614
1,102.2169206,2.2309529,94142.7355505736
1,102.2269206,2.2309529,94936.319445358
1,102.2369206,2.2309529,95736.2255145096
1,102.2869206,2.2309529,99825.2272773227
1,102.5069206,2.2309529,119235.652163248
1,102.5169206,2.2309529,120161.648605589
1,102.9969206,2.2309529,162036.362012959
1,103.0069206,2.2309529,161347.61587734
1,103.0369206,2.2309529,159310.040569029
1,103.6069206,2.2309529,125825.449112679
1,111.3769206,2.2309529,186164.811890958
1,111.3869206,2.2309529,187095.357645146
1,111.8069206,2.2309529,227647.948664758
1,111.8169206,2.2309529,228641.976916359
1,111.8269206,2.2309529,229637.081361696
1,112.1669206,2.2309529,264023.323638765
1,112.1769206,2.2309529,265048.706343981
1,112.3269206,2.2309529,280508.0933602
1,117.5069206,2.2309529,8134.7737428143
1,98.9369206,2.2209529,150.806406066648
1,98.9969206,2.2209529,393.219149930473
1,99.0069206,2.2209529,607.614250990659
1,99.7669206,2.2209529,11.2783149620648
1,100.0669206,2.2209529,19902.2143993254
1,100.0769206,2.2209529,20339.051456736
1,102.1569206,2.2209529,88704.585558063
1,102.1669206,2.2209529,89463.591644317
1,102.2369206,2.2209529,94971.1045513062
1,102.2469206,2.2209529,95783.6197753786
1,102.2869206,2.2209529,99091.7088897298
1,102.5169206,2.2209529,119553.085428323
1,103.0069206,2.2209529,160474.676396953
1,103.0369206,2.2209529,158425.862670086
1,103.5969206,2.2209529,125206.829252344
1,103.6069206,2.2209529,124791.659113248
1,111.3769206,2.2209529,185558.001631035
1,111.7869206,2.2209529,225163.051594107
1,111.7969206,2.2209529,226157.08391715
1,111.8069206,2.2209529,227152.20420304
1,112.1769206,2.2209529,264623.241670067
1,112.3169206,2.2209529,279069.743411384
1,117.5069206,2.2209529,7025.67204623155
1,98.9369206,2.2109529,236.062231789212
1,98.9969206,2.2109529,68.6568292548347
1,99.7669206,2.2109529,37.1347763149694
1,100.0669206,2.2109529,18874.5239169659
1,102.2469206,2.2109529,95031.8965902664
1,102.2569206,2.2109529,95856.7864374679
1,102.2669206,2.2109529,96687.412346337
1,102.2769206,2.2109529,97523.627751814
1,102.2869206,2.2109529,98365.2901029846
1,102.5169206,2.2109529,118951.80259669
1,103.0069206,2.2109529,159604.708728966
1,103.0369206,2.2109529,157544.570141405
1,103.5869206,2.2109529,124604.980594672
1,103.5969206,2.2109529,124177.848466245
1,111.3769206,2.2109529,184955.884279705
1,111.7669206,2.2109529,222678.141089739
1,111.7769206,2.2109529,223672.177484672
1,111.7869206,2.2109529,224667.313871846
1,112.1869206,2.2109529,265231.131502247
1,112.3169206,2.2109529,278670.203818637
1,117.4969206,2.2109529,6120.04870720462
1,117.5069206,2.2109529,5917.6398720141
1,98.9369206,2.2009529,617.915564734196
1,98.9469206,2.2009529,427.174372195535
1,98.9869206,2.2009529,327.200849049321
1,98.9969206,2.2009529,616.337453565955
1,99.7669206,2.2009529,53.0751202685604
1,100.0469206,2.2009529,17056.3004348372
1,100.0569206,2.2009529,17425.8136412648
1,102.2669206,2.2009529,95955.6667340562
1,102.2769206,2.2009529,96798.208866991
1,102.5169206,2.2009529,118357.911067757
1,102.7369206,2.2009529,139680.34306832
1,103.0069206,2.2009529,158737.761734744
1,103.0369206,2.2009529,156666.211676111
1,103.4269206,2.2009529,131561.740165147
1,103.4369206,2.2009529,131006.477932517
1,103.4469206,2.2009529,130458.321696126
1,103.4569206,2.2009529,129917.361402339
1,103.4669206,2.2009529,129383.687311091
1,103.5769206,2.2009529,124020.147447474
1,111.3669206,2.2009529,183420.793297268
1,111.3769206,2.2009529,184358.505818286
1,111.7669206,2.2009529,222182.410439417
1,112.1969206,2.2009529,265846.938468871
1,112.3069206,2.2009529,277235.670639547
1,117.5069206,2.2009529,4811.41618525529
1,98.9469206,2.1909529,42.9179307466713
1,98.9869206,2.1909529,183.117706591322
1,99.7669206,2.1909529,72.4214023849484
1,100.0369206,2.1909529,15676.1044366724
1,100.0469206,2.1909529,16000.3891995295
1,102.2769206,2.1909529,96080.1814623085
1,102.2869206,2.1909529,96934.3882204779
1,102.2969206,2.1909529,97793.7629061836
1,102.5169206,2.1909529,117771.522658902
1,102.7369206,2.1909529,139183.937188642
1,103.0069206,2.1909529,157873.885177385
1,103.0169206,2.1909529,157174.743308609
1,103.0369206,2.1909529,155790.836901509
1,103.4169206,2.1909529,131168.223729381
1,103.4669206,2.1909529,128407.480538703
1,103.4769206,2.1909529,127877.162511974
1,103.4869206,2.1909529,127354.336378517
1,103.4969206,2.1909529,126839.094782315
1,103.5069206,2.1909529,126331.530523741
1,103.5169206,2.1909529,125831.736506485
1,103.5269206,2.1909529,125339.805682393
1,103.5369206,2.1909529,124855.830994238
1,103.5669206,2.1909529,123452.57177789
1,111.3669206,2.1909529,182825.155079953
1,111.7569206,2.1909529,220693.773036692
1,111.7669206,2.1909529,221691.146785716
1,112.2069206,2.1909529,266470.607699331
1,112.2969206,2.1909529,275802.623200831
1,117.5069206,2.1909529,3708.61967042378
1,98.9469206,2.1809529,341.126956892239
1,98.9769206,2.1809529,227.114645111307
1,99.7669206,2.1809529,81.0294545310292
1,100.0269206,2.1809529,14314.9653341217
1,100.0369206,2.1809529,14605.0718182824
1,102.2969206,2.1809529,97095.8437885974
1,102.3069206,2.1809529,97966.4149337943
1,102.5169206,2.1809529,117192.749998544
1,102.5269206,2.1809529,118145.243748079
1,102.7369206,2.1809529,138694.668451798
1,103.0169206,2.1809529,156310.134030596
1,103.0269206,2.1809529,155611.901449101
1,103.0369206,2.1809529,154918.496396096
1,103.3969206,2.1809529,131376.814554246
1,103.4069206,2.1809529,130792.429035683
1,103.5469206,2.1809529,123374.107552471
1,103.5569206,2.1809529,122902.49281934
1,111.2369206,2.1809529,170149.343493954
1,111.2469206,2.1809529,171065.944973396
1,111.3469206,2.1809529,180352.490172229
1,111.3569206,2.1809529,181292.456845947
1,111.3669206,2.1809529,182234.353596425
1,111.4469206,2.1809529,189835.550540856
1,111.4569206,2.1809529,190793.542034688
1,111.4669206,2.1809529,191753.189383087
1,111.7569206,2.1809529,220204.795651334
1,112.2069206,2.1809529,266066.01468418
1,112.2169206,2.1809529,267102.084137414
1,112.2969206,2.1809529,275411.792780755
1,117.5069206,2.1809529,2613.59218532797
1,98.9569206,2.1709529,368.080860800514
1,98.9769206,2.1709529,58.8210794304798
1,99.7669206,2.1709529,232.833894566075
1,100.0069206,2.1709529,12363.1590945655
1,100.0169206,2.1709529,12831.9917739399
1,102.3069206,2.1709529,97282.4499018648
1,102.3169206,2.1709529,98163.9536174333
1,102.3269206,2.1709529,99050.0814972593
1,102.5269206,2.1709529,117578.832076558
1,102.7369206,2.1709529,138212.612653663
1,103.0269206,2.1709529,154746.545705694
1,103.0369206,2.1709529,154049.241706695
1,103.0469206,2.1709529,153356.822892618
1,103.0569206,2.1709529,152669.355732513
1,103.0669206,2.1709529,151986.907418373
1,103.0769206,2.1709529,151309.54585942
1,103.0869206,2.1709529,150637.339675576
1,103.0969206,2.1709529,149970.358190073
1,103.1069206,2.1709529,149308.67142119
1,103.1169206,2.1709529,148652.350073066
1,103.1269206,2.1709529,148001.465525576
1,103.1369206,2.1709529,147356.089823201
1,103.3869206,2.1709529,131029.922935623
1,111.2369206,2.1709529,169521.589375401
1,111.2469206,2.1709529,170441.572108453
1,111.2569206,2.1709529,171363.824301156
1,111.3269206,2.1709529,177880.158458262
1,111.3369206,2.1709529,178819.310624284
1,111.3469206,2.1709529,179760.427983874
1,111.3569206,2.1709529,180703.479832384
1,111.3669206,2.1709529,181648.436040321
1,111.3769206,2.1709529,182595.26704168
1,111.3869206,2.1709529,183543.943822472
1,111.3969206,2.1709529,184494.437909483
1,111.4169206,2.1709529,186400.766747336
1,111.4269206,2.1709529,187356.547157559
1,111.4369206,2.1709529,188314.03617181
1,111.4669206,2.1709529,191196.497915092
1,111.4769206,2.1709529,192160.56677225
1,111.7569206,2.1709529,219720.355617086
1,112.2269206,2.1709529,267741.312559557
1,112.2869206,2.1709529,273982.716800029
1,117.5069206,2.1709529,1540.39040871013
1,98.9569206,2.1609529,363.182378395901
